日付,感染者数1日,感染者数累計,死者数1日,死者数累計,平均気温,月,火,水,木,金,土,日,平日か休日か金曜か,祝日か祝日でないか,平日か休日か,祝日か祝日でないか祝日前日か,平日か休日かlast,平日か休日か休日の前日かlast,ラグ変数,曜日,週の前半後半1,月,週の前半後半2,降水量の合計mm,平均湿度,緊急事態宣言,ワクチン接種者数,退院者数累計,退院者数,入院中,軽症・中等症,重症,宿泊療養,自宅療養,調整中,PCR検査陽性者数,抗原検査陽性者数,PCR検査陰性者数,抗原検査陰性者数,検査人数7日間移動平均,陽性率,救急医療_東京ルール適用件数,救急医療_東京ルール適用件数_7日間移動平均値,日照時間hour,平均風速m/s,平均現地気圧hPa,平均雲量10分比,人動増減率前日比平均,感染者数の増加前日比,冬ダミー,感受性人口S,感染性人口I,SI,長期休暇ダミー,ラグ平均気温,ラグ平均湿度,ラグ緊急事態宣言,ラグ冬ダミー,ラグワクチン接種者数,ラグ長期休暇ダミー,正月ダミー,ラグ正月ダミー,ラグ人動増減率前日比平均,PCR検査数,抗原検査数,PCRと抗原検査数,小売娯楽の移動基準比,食料品店薬局の移動基準比,公園の移動基準比,乗換駅の移動基準比,職場の移動基準比,住宅の移動基準比,ラグ小売娯楽の移動基準比,ラグ食料品店薬局の移動基準比,ラグ公園の移動基準比,ラグ乗換駅の移動基準比,ラグ職場の移動基準比,ラグ住宅の移動基準比,人の動き平均,ラグ人の動き平均,ラグ日照時間,四季ダミー,ラグ四季ダミー,Sワクチン接種者抜き,Rワクチン接種者抜き,SIワクチン抜き,ラグSI,ラグSIワクチン抜き,アルファベータガンマ変異株陽性者数,デルタカッパ変異株陽性者数,変異株陽性者数,ラグアルファベータガンマ変異株陽性者数,ラグデルタカッパ変異株陽性者数,ラグ変異株陽性者数,ラグ変数従来株,自殺者数,実質GDP,ラグ実質GDP
2021/3/5,301,112925,12,1454,11.8,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,279,金,週の後半,3月,週の後半,2,78,あり,0,108587,344,1449,1400,49,412,552,471,226,44,6183,1577,7030.7,0.032,73,72.9,3.6,1.7,1020.8,9.8,1.016666667,22,_冬でない,13839012,2583,35746167996,_なし,8.7,43,あり,冬である,0,_なし,_なし,_なし,3.008333333,6409,1621,8030,-35,-8,-31,-36,-25,15,-30,-4,-24,-35,-25,12,-20,-17.66666667,0,春,冬,13839012,108587,35746167996,42546914304,42546914304,0.428571429,0,0.428571429,0.428571429,0,0.428571429,278.5714286,187,540172,534837.8
2021/3/6,293,113218,8,1462,13.8,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,301,土,週の後半,3月,週の後半,0.5,70,あり,0,108864,277,1393,1342,51,409,559,531,159,22,4762,1005,7093.1,0.031,55,67.9,4.9,2.3,1014.9,10,-28.16666667,-8,_冬でない,13838711,2599,35966809889,_なし,5.7,38,あり,冬である,0,_なし,_なし,_なし,-28.56666667,4921,1027,5948,-23,0,-18,-31,-14,8,-34,-5,-32,-36,-24,14,-13,-19.5,9.9,春,冬,13838711,108864,35966809889,41591081130,41591081130,0.428571429,0,0.428571429,0.428571429,0,0.428571429,300.5714286,187,540172,534837.8
2021/3/7,237,113455,0,1462,7.8,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,293,日,_週の前半,3月,週の後半,0,56,あり,0,109097,233,1418,1366,52,417,532,529,86,14,1806,527,7106.1,0.032,51,66.1,0.2,2.9,1023.8,10,-7.725,-56,_冬でない,13838418,2659,36796353462,_なし,6.6,54,あり,冬である,0,_なし,_なし,_なし,-9.566666667,1892,541,2433,-24,-4,-24,-35,-11,7,-25,-2,-29,-33,-12,8,-15.16666667,-15.5,10.4,春,冬,13838418,109097,36796353462,42143680005,42143680005,0.428571429,0,0.428571429,0.428571429,0,0.428571429,292.5714286,187,540172,534837.8
2021/3/8,116,113571,17,1479,6.6,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,237,月,_週の前半,3月,_週の前半,5.5,87,あり,0,109393,296,1427,1381,46,417,570,285,197,50,5609,1970,7059.9,0.032,57,63.4,0,2.6,1021.7,10,114.1166667,-121,_冬でない,13838181,2583,35744021523,_なし,11.8,64,あり,_冬でない,0,_なし,_なし,_なし,110.3916667,5806,2020,7826,-35,-15,-52,-34,-25,13,-22,-1,-11,-33,-8,6,-24.66666667,-11.5,7.3,春,春,13838181,109393,35744021523,41104681200,41104681200,0.285714286,0,0.285714286,0.428571429,0,0.428571429,236.5714286,187,540172,540172
2021/3/9,290,113861,21,1500,9.6,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,116,火,_週の前半,3月,_週の前半,0,70,あり,0,109701,308,1361,1322,39,387,491,421,261,35,7507,1615,7090.6,0.032,58,61.7,3.7,2.2,1020.9,10,-0.125,174,_冬でない,13838065,2370,32796214050,_なし,13.5,82,あり,_冬でない,0,_なし,_なし,_なし,-6.616666667,7768,1650,9418,-27,-3,-19,-34,-25,12,-31,-5,-22,-33,-22,11,-16,-17,0.2,春,春,13838065,109701,32796214050,39457380989,39457380989,0.285714286,0,0.285714286,0.285714286,0,0.285714286,115.7142857,187,540172,540172
2021/3/10,340,114201,18,1518,12,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,290,水,_週の前半,3月,_週の前半,0,45,あり,0,110032,331,1333,1294,39,368,522,428,251,43,6677,1619,7122.1,0.033,69,61.6,10.3,3.5,1017.1,3,3.791666667,50,_冬でない,13837775,2311,31979098025,_なし,7.4,43,あり,_冬でない,0,_なし,_なし,_なし,6.883333333,6928,1662,8590,-27,-4,-16,-34,-25,12,-39,-19,-49,-38,-27,15,-15.66666667,-26.16666667,10.8,春,春,13837775,110032,31979098025,36854873441,36854873441,0.285714286,0,0.285714286,0.285714286,0,0.285714286,289.7142857,187,540172,540172
2021/3/11,335,114536,18,1536,9.9,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,340,木,週の後半,3月,週の後半,0,52,あり,0,110332,300,1301,1262,39,380,560,427,212,35,6360,1481,7190.4,0.032,60,60.4,10.7,2.4,1024.7,2.5,1.883333333,-5,_冬でない,13837435,2333,32282735855,_なし,9,60,あり,_冬でない,0,_なし,_なし,_なし,0.533333333,6572,1516,8088,-27,-4,-18,-34,-26,12,-29,0,-22,-35,-25,12,-16.16666667,-16.5,8.4,春,春,13837435,110332,32282735855,36812514060,36812514060,0.285714286,0,0.285714286,0.285714286,0,0.285714286,339.7142857,187,540172,540172
2021/3/12,304,114840,25,1561,12.7,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,335,金,週の後半,3月,週の後半,0,63,あり,0,110622,290,1279,1242,37,420,569,389,253,51,6856,1495,7279.7,0.033,59,58.4,2.8,1.9,1020.8,10,0.225,-31,_冬でない,13837100,2353,32558696300,_なし,11.8,78,あり,_冬でない,0,_なし,_なし,_なし,1.016666667,7109,1546,8655,-31,-3,-23,-34,-26,14,-30,-6,-22,-36,-26,13,-17.16666667,-17.83333333,3.6,春,春,13837100,110622,32558696300,35746167996,35746167996,0.285714286,0,0.285714286,0.285714286,0,0.285714286,334.7142857,187,540172,540172
2021/3/13,330,115170,16,1577,11.1,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,304,土,週の後半,3月,週の後半,65,95,あり,0,110847,225,1262,1222,40,443,576,465,172,33,4492,1008,7245,0.033,61,59.3,0,3.3,1005.6,9.5,-30.525,26,_冬でない,13836796,2416,33429699136,_なし,13.8,70,あり,_冬でない,0,_なし,_なし,_なし,-28.16666667,4664,1041,5705,-37,-24,-67,-37,-20,11,-35,-8,-31,-36,-25,15,-29,-20,4.9,春,春,13836796,110847,33429699136,35966809889,35966809889,0.285714286,0,0.285714286,0.285714286,0,0.285714286,303.7142857,187,540172,540172
2021/3/14,239,115409,3,1580,12.5,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,330,日,_週の前半,3月,週の後半,0,46,あり,0,111072,225,1250,1209,41,472,585,450,87,35,1867,612,7269,0.034,63,61,10.8,5.6,1004.2,0.8,2.991666667,-91,_冬でない,13836466,2518,34840221388,_なし,7.8,56,あり,_冬でない,0,_なし,_なし,_なし,-7.725,1954,647,2601,-13,5,-6,-26,-8,4,-23,0,-18,-31,-14,8,-7.333333333,-13,0.2,春,春,13836466,111072,34840221388,36796353462,36796353462,0.285714286,0,0.285714286,0.285714286,0,0.285714286,329.7142857,187,540172,540172
2021/3/15,175,115584,9,1589,12.9,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,239,月,_週の前半,3月,_週の前半,0,34,あり,0,111367,295,1270,1228,42,491,601,266,236,58,6223,2052,7375.1,0.034,66,62.3,11.3,3.8,1010.9,0.3,87.44166667,-64,_冬でない,13836227,2453,33940264831,_なし,6.6,87,あり,_冬でない,0,_なし,_なし,_なし,114.1166667,6459,2110,8569,-26,-3,-15,-31,-23,11,-24,-4,-24,-35,-11,7,-14.5,-15.16666667,0,春,春,13836227,111367,33940264831,35744021523,35744021523,0.714285714,0,0.714285714,0.285714286,0,0.285714286,238.7142857,187,540172,540172
2021/3/16,300,115884,16,1605,14.5,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,175,火,_週の前半,3月,_週の前半,0,46,あり,0,111601,234,1268,1226,42,485,542,383,312,36,7542,1707,7400.7,0.035,58,62.3,7.7,2.8,1006,8.5,-3.108333333,125,_冬でない,13836052,2378,32902131656,_なし,9.6,70,あり,_冬でない,0,_なし,_なし,_なし,-0.125,7854,1743,9597,-26,-3,-9,-32,-25,12,-35,-15,-52,-34,-25,13,-13.83333333,-24.66666667,3.7,春,春,13836052,111601,32902131656,32796214050,32796214050,0.714285714,0,0.714285714,0.714285714,0,0.714285714,174.2857143,187,540172,540172
2021/3/17,409,116293,7,1612,13.7,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,300,水,_週の前半,3月,_週の前半,0,38,あり,0,111884,283,1270,1229,41,501,550,476,231,34,6514,1480,7353.4,0.035,57,60.6,9.6,3.6,1008.9,2.5,0.566666667,109,_冬でない,13835752,2388,33039775776,_なし,12,45,あり,_冬でない,0,_なし,_なし,_なし,3.791666667,6745,1514,8259,-27,-3,-10,-33,-24,11,-27,-3,-19,-34,-25,12,-14.33333333,-16,10.3,春,春,13835752,111884,33039775776,31979098025,31979098025,0.714285714,0,0.714285714,0.714285714,0,0.714285714,299.2857143,187,540172,540172
2021/3/18,323,116616,12,1624,12.3,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,409,木,週の後半,3月,週の後半,0,49,あり,0,112161,277,1293,1249,44,531,586,421,234,34,6413,1446,7359,0.035,52,59.4,10.9,2.6,1015.5,2,3.008333333,-86,_冬でない,13835343,2508,34699040244,_なし,9.9,52,あり,_冬でない,0,_なし,_なし,_なし,1.883333333,6647,1480,8127,-26,-4,-11,-32,-25,12,-27,-4,-16,-34,-25,12,-14.33333333,-15.66666667,10.7,春,春,13835343,112161,34699040244,32282735855,32282735855,0.714285714,0,0.714285714,0.714285714,0,0.714285714,408.2857143,187,540172,540172
2021/3/19,303,116919,6,1630,12.9,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,祝日前日,_平日,休日前日,323,金,週の後半,3月,週の後半,0,57,あり,0,112470,309,1318,1272,46,537,593,371,247,47,7107,1548,7401,0.035,61,59.7,7.6,2.7,1016.9,8,2.741666667,-20,_冬でない,13835020,2516,34808910320,_なし,12.7,63,あり,_冬でない,0,_なし,_なし,_なし,0.225,7354,1595,8949,-27,-1,-11,-33,-26,13,-27,-4,-18,-34,-26,12,-14.16666667,-16.16666667,2.8,春,春,13835020,112470,34808910320,32558696300,32558696300,0.714285714,0,0.714285714,0.714285714,0,0.714285714,322.2857143,187,540172,540172
2021/3/20,342,117261,2,1632,14.1,0,0,0,0,0,1,0,休日,祝日である,休日,祝日である,休日,休日,303,土,週の後半,3月,週の後半,0,68,あり,0,112682,212,1357,1310,47,544,572,474,189,40,3244,771,7192.3,0.036,76,61.9,1,2,1017,10,-24.81666667,39,_冬でない,13834717,2605,36039437785,_なし,11.1,95,あり,_冬でない,0,_なし,_なし,_なし,-30.525,3433,811,4244,-19,2,-11,-28,-29,7,-31,-3,-23,-34,-26,14,-13,-17.16666667,0,春,春,13834717,112682,36039437785,33429699136,33429699136,0.714285714,0,0.714285714,0.714285714,0,0.714285714,302.2857143,187,540172,540172
2021/3/21,256,117517,4,1636,16.7,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,342,日,_週の前半,3月,週の後半,46.5,95,_なし,0,112903,221,1355,1308,47,585,573,465,80,23,1512,637,7142.4,0.036,65,62.1,0,5.2,1003.3,10,-15.41666667,-86,_冬でない,13834375,2722,37657168750,_なし,12.5,46,あり,_冬でない,0,_なし,_なし,_なし,2.991666667,1592,660,2252,-39,-29,-69,-40,-16,9,-37,-24,-67,-37,-20,11,-30.66666667,-29,10.8,春,春,13834375,112903,37657168750,34840221388,34840221388,0.714285714,0,0.714285714,0.714285714,0,0.714285714,341.2857143,187,540172,540172
2021/3/22,187,117704,7,1643,12.1,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,256,月,_週の前半,3月,_週の前半,0.5,54,_なし,0,113244,341,1372,1325,47,554,573,318,259,84,6683,2132,7226.6,0.037,85,64.9,1.8,3.5,1004.9,10,110.3833333,-69,_冬でない,13834119,2630,36383732970,_なし,12.9,34,あり,_冬でない,0,_なし,_なし,_なし,87.44166667,6942,2216,9158,-26,-6,-24,-30,-23,10,-13,5,-6,-26,-8,4,-16.5,-7.333333333,11.3,春,春,13834119,113244,36383732970,33940264831,33940264831,1.285714286,0,1.285714286,0.714285714,0,0.714285714,255.2857143,187,540172,540172
2021/3/23,337,118041,18,1661,10.8,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,187,火,_週の前半,3月,_週の前半,0,46,_なし,0,113490,246,1379,1337,42,567,535,409,314,49,8278,1733,7337.6,0.036,67,66.1,11.6,2.9,1017.5,0.5,0.408333333,150,_冬でない,13833932,2553,35318028396,_なし,14.5,46,あり,_冬でない,0,_なし,_なし,_なし,-3.108333333,8592,1782,10374,-20,-1,5,-29,-24,10,-26,-3,-15,-31,-23,11,-9.833333333,-14.5,7.7,春,春,13833932,113490,35318028396,32902131656,32902131656,1.285714286,0,1.285714286,1.285714286,0,1.285714286,185.7142857,187,540172,540172
2021/3/24,420,118461,6,1667,13.8,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,337,水,_週の前半,3月,_週の前半,0,61,_なし,0,113818,328,1371,1329,42,547,563,495,305,48,7099,1618,7453.4,0.037,58,66.3,11.5,3.5,1020.5,5,2.791666667,83,_冬でない,13833595,2556,35358668820,_なし,13.7,38,あり,_冬でない,0,_なし,_なし,_なし,0.566666667,7404,1666,9070,-21,-2,13,-28,-24,10,-26,-3,-9,-32,-25,12,-8.666666667,-13.83333333,9.6,春,春,13833595,113818,35358668820,33039775776,33039775776,1.285714286,0,1.285714286,1.285714286,0,1.285714286,335.7142857,187,540172,540172
2021/3/25,394,118855,7,1674,14.5,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,420,木,週の後半,3月,週の後半,0.5,76,_なし,0,114122,304,1392,1351,41,569,628,470,277,62,6126,1506,7431.1,0.039,51,66.1,2,3,1015.4,10,-0.558333333,-26,_冬でない,13833175,2665,36865411375,_なし,12.3,49,あり,_冬でない,0,_なし,_なし,_なし,3.008333333,6403,1568,7971,-22,-4,-12,-29,-25,11,-27,-3,-10,-33,-24,11,-13.5,-14.33333333,10.9,春,春,13833175,114122,36865411375,34699040244,34699040244,1.285714286,0,1.285714286,1.285714286,0,1.285714286,418.7142857,187,540172,540172
2021/3/26,376,119231,15,1689,14.5,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,394,金,週の後半,3月,週の後半,0,42,_なし,0,114468,346,1399,1354,45,599,624,452,315,55,6723,1538,7385.7,0.041,61,66.1,10.8,3.4,1012.7,2.5,3.858333333,-18,_冬でない,13832781,2698,37320843138,_なし,12.9,57,あり,_冬でない,0,_なし,_なし,_なし,2.741666667,7038,1593,8631,-22,-1,7,-28,-26,11,-26,-4,-11,-32,-25,12,-9.833333333,-14.33333333,7.6,春,春,13832781,114468,37320843138,34808910320,34808910320,1.285714286,0,1.285714286,1.285714286,0,1.285714286,392.7142857,187,540172,540172
2021/3/27,430,119661,16,1705,13.7,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,376,土,週の後半,3月,週の後半,0,49,_なし,0,114688,220,1437,1393,44,628,617,586,215,28,4639,936,7610.6,0.04,83,67.1,10.2,3.3,1019.4,7.3,-24.69166667,54,_冬でない,13832405,2838,39256365390,_なし,14.1,68,あり,_冬でない,0,_なし,_なし,_なし,-24.81666667,4854,964,5818,-14,5,27,-18,-13,4,-27,-1,-11,-33,-26,13,-1.5,-14.16666667,1,春,春,13832405,114688,39256365390,36039437785,36039437785,1.285714286,0,1.285714286,1.285714286,0,1.285714286,374.7142857,187,540172,540172
2021/3/28,313,119974,20,1725,16.5,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,430,日,_週の前半,3月,週の後半,8,80,_なし,0,114993,305,1419,1378,41,676,608,553,141,23,2014,590,7684.3,0.04,87,70.3,0,4.5,1011.5,10,-12.85,-117,_冬でない,13831975,2943,40707502425,_なし,16.7,95,_なし,_冬でない,0,_なし,_なし,_なし,-15.41666667,2155,613,2768,-24,-9,-24,-27,-10,5,-19,2,-11,-28,-29,7,-14.83333333,-13,0,春,春,13831975,114993,40707502425,37657168750,37657168750,1.285714286,0,1.285714286,1.285714286,0,1.285714286,428.7142857,187,540172,540172
2021/3/29,234,120208,12,1737,17.5,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,313,月,_週の前半,3月,_週の前半,34.5,84,_なし,0,115381,388,1436,1396,40,658,684,312,219,60,6014,2085,7572.9,0.04,78,69.3,10.5,2.7,1000.4,7.5,98.88333333,-79,_冬でない,13831662,2856,39503226672,_なし,12.1,54,_なし,_冬でない,0,_なし,_なし,_なし,110.3833333,6233,2145,8378,-20,-3,4,-27,-25,10,-39,-29,-69,-40,-16,9,-10.16666667,-30.66666667,1.8,春,春,13831662,115381,39503226672,36383732970,36383732970,7.285714286,0,7.285714286,1.285714286,0,1.285714286,311.7142857,187,540172,540172
2021/3/30,364,120572,10,1747,17.8,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,234,火,_週の前半,3月,_週の前半,0,76,_なし,0,115690,309,1468,1429,39,628,595,444,311,65,7277,1748,7433.9,0.041,79,71,3.1,2.4,1005.3,9.8,0.65,130,_冬でない,13831428,2771,38326886988,_なし,10.8,46,_なし,_冬でない,0,_なし,_なし,_なし,0.408333333,7588,1813,9401,-19,-2,3,-29,-26,10,-26,-6,-24,-30,-23,10,-10.5,-16.5,11.6,春,春,13831428,115690,38326886988,35318028396,35318028396,7.285714286,0,7.285714286,7.285714286,0,7.285714286,226.7142857,187,540172,540172
2021/3/31,414,120986,23,1770,17.9,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,364,水,_週の前半,3月,_週の前半,0,54,_なし,0,116012,322,1466,1421,45,630,616,492,325,46,6436,1550,7332,0.042,47,69.4,9.9,3.2,1008.7,5,5.9,50,_冬でない,13831064,2790,38588668560,_なし,13.8,61,_なし,_冬でない,0,_なし,_なし,_なし,2.791666667,6761,1596,8357,-19,-1,5,-27,-22,9,-20,-1,5,-29,-24,10,-9.166666667,-9.833333333,11.5,春,春,13831064,116012,38588668560,35358668820,35358668820,7.285714286,0,7.285714286,7.285714286,0,7.285714286,356.7142857,187,540172,540172
2021/4/1,475,121461,4,1774,16.6,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,414,木,週の後半,4月,週の後半,0,61,_なし,0,116257,245,1462,1418,44,653,641,674,342,48,6397,1569,7387,0.042,48,69,6.5,2.8,1017.8,7.8,-0.25,61,_冬でない,13830650,2955,40869570750,_なし,14.5,76,_なし,_冬でない,0,_なし,_なし,_なし,-0.558333333,6739,1617,8356,-22,-3,-6,-27,-24,10,-21,-2,13,-28,-24,10,-12,-8.666666667,2,春,春,13830650,116257,40869570750,36865411375,36865411375,7.285714286,0,7.285714286,7.285714286,0,7.285714286,406.7142857,197,536756.7,540172
2021/4/2,440,121901,2,1776,16,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,475,金,週の後半,4月,週の後半,0,63,_なし,0,116524,267,1516,1473,43,677,644,764,321,58,7146,1558,7451.6,0.042,43,66.4,1,2.6,1024.4,9.8,-2.708333333,-35,_冬でない,13830175,3161,43717183175,_なし,14.5,42,_なし,_冬でない,0,_なし,_なし,_なし,3.858333333,7467,1616,9083,-26,-3,-12,-30,-25,12,-22,-4,-12,-29,-25,11,-14,-13.5,10.8,春,春,13830175,116524,43717183175,37320843138,37320843138,7.285714286,0,7.285714286,7.285714286,0,7.285714286,467.7142857,197,536756.7,540172
2021/4/3,446,122347,0,1776,16.9,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,440,土,週の後半,4月,週の後半,0,63,_なし,0,116913,389,1526,1478,48,709,611,812,221,46,5193,968,7538.7,0.042,63,63.6,8.1,2.7,1019.2,5.8,-28.46666667,6,_冬でない,13829735,3212,44421108820,_なし,13.7,49,_なし,_冬でない,0,_なし,_なし,_なし,-24.69166667,5414,1014,6428,-17,2,2,-23,-16,5,-22,-1,7,-28,-26,11,-7.833333333,-9.833333333,10.2,春,春,13829735,116913,44421108820,39256365390,39256365390,7.285714286,0,7.285714286,7.285714286,0,7.285714286,432.7142857,197,536756.7,540172
2021/4/4,355,122702,0,1776,18.5,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,446,日,_週の前半,4月,週の後半,10.5,75,_なし,0,117259,346,1521,1474,47,744,579,823,136,13,1955,517,7517.7,0.042,73,61.6,3.3,4.1,1008.5,9,-8.158333333,-91,_冬でない,13829289,3312,45802605168,_なし,16.5,80,_なし,_冬でない,0,_なし,_なし,_なし,-12.85,2091,530,2621,-21,-6,-13,-29,-12,5,-14,5,27,-18,-13,4,-12.66666667,-1.5,0,春,春,13829289,117259,45802605168,40707502425,40707502425,7.285714286,0,7.285714286,7.285714286,0,7.285714286,438.7142857,197,536756.7,540172
2021/4/5,249,122951,3,1779,12.9,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,355,月,_週の前半,4月,_週の前半,18,89,_なし,0,117602,343,1526,1480,46,764,551,729,326,99,6486,1989,7592.3,0.044,37,55.7,0,3.2,1008.8,8,115.0583333,-106,_冬でない,13828934,3321,45925889814,_なし,17.5,84,_なし,_冬でない,0,_なし,_なし,_なし,98.88333333,6812,2088,8900,-30,-12,-43,-29,-25,11,-24,-9,-24,-27,-10,5,-21.33333333,-14.83333333,10.5,春,春,13828934,117602,45925889814,39503226672,39503226672,10.57142857,0.571428571,11.14285714,7.285714286,0,7.285714286,347.7142857,197,536756.7,540172
