Date,AUSTRALIA,AUSTRIA,BELGIUM,CANADA,DENMARK,FINLAND,FRANCE,GERMANY,HONG KONG,IRELAND,ISRAEL,ITALY,JAPAN,NETHERLANDS,NEW ZEALAND,NORWAY,PORTUGAL,SINGAPORE,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,USA
10-Jun-19,806.344,"1,109.27","1,469.35","1,689.24","9,439.35",506.338,"1,854.58","1,945.85","12,246.96",179.068,188.408,252.499,"3,099.59","3,158.21",152.058,"2,432.07",66.927,"3,734.60",431.268,"6,946.54","5,695.10","1,123.11","2,752.11"
11-Jun-19,818.076,"1,126.74","1,479.97","1,690.51","9,668.72",518.175,"1,863.24","1,964.68","12,352.87",179.995,186.741,254.031,"3,114.82","3,177.79",153.88,"2,453.43",67.084,"3,775.09",430.245,"7,004.05","5,727.66","1,129.26","2,750.57"
12-Jun-19,815.229,"1,113.40","1,483.22","1,687.52","9,765.78",514.921,"1,853.81","1,958.63","12,124.92",176.935,185.645,252.516,"3,103.00","3,176.36",155.214,"2,421.32",66.353,"3,781.65",428.375,"7,006.73","5,733.81","1,125.35","2,745.23"
13-Jun-19,811.601,"1,107.64","1,470.49","1,683.79","9,686.21",515.235,"1,845.88","1,957.17","12,120.70",178.168,186.389,253.475,"3,079.13","3,162.40",154.564,"2,409.37",65.886,"3,793.39",426.39,"6,990.27","5,728.42","1,121.31","2,756.53"
14-Jun-19,808.757,"1,100.37","1,449.18","1,684.93","9,568.05",507.939,"1,834.12","1,935.25","12,021.39",176.522,185.361,252.552,"3,091.32","3,120.12",153.705,"2,409.00",65.224,"3,789.97",422.219,"6,963.00","5,700.90","1,111.19","2,751.34"
17-Jun-19,803.527,"1,092.76","1,441.01","1,686.50","9,580.82",505.482,"1,841.77","1,933.44","12,063.51",176.02,184.931,252.768,"3,073.19","3,115.68",151.707,"2,389.79",64.308,"3,780.84",420.353,"6,947.06","5,697.49","1,108.47","2,754.41"
18-Jun-19,810.499,"1,109.54","1,467.71","1,702.13","9,683.37",511.78,"1,874.64","1,965.77","12,228.09",176.875,185.697,257.978,"3,059.12","3,153.69",151.893,"2,413.59",65.213,"3,826.17",424.094,"7,007.76","5,765.83","1,120.07","2,781.49"
19-Jun-19,820.402,"1,110.57","1,474.90","1,708.46","9,724.74",513.868,"1,882.65","1,970.47","12,535.07",177.628,186.676,259.519,"3,114.20","3,174.09",154.496,"2,414.18",64.544,"3,896.59",425.232,"7,026.08","5,778.08","1,122.36","2,790.48"
20-Jun-19,830.403,"1,119.11","1,491.48","1,734.20","9,735.88",518.142,"1,899.01","1,991.14","12,702.38",180.219,187.38,262.948,"3,149.43","3,205.55",156.522,"2,467.77",65.133,"3,963.57",426.529,"7,182.16","5,870.70","1,131.34","2,816.55"
21-Jun-19,825.816,"1,121.74","1,497.84","1,727.93","9,627.46",519.495,"1,898.68","1,992.49","12,639.22",177.924,186.356,264.28,"3,116.53","3,207.44",155.17,"2,481.98",65.766,"3,976.22",428.299,"7,206.95","5,839.93","1,128.44","2,812.11"
24-Jun-19,832.917,"1,125.52","1,502.76","1,728.22","9,708.59",517.292,"1,907.93","1,994.99","12,656.04",176.898,186.343,264.566,"3,130.49","3,212.45",158.274,"2,495.34",65.726,"3,968.32",429.578,"7,194.50","5,883.03","1,132.86","2,806.05"
25-Jun-19,833.861,"1,112.88","1,494.20","1,715.48","9,744.51",518.986,"1,904.24","1,986.54","12,588.88",178.471,186.939,262.579,"3,134.10","3,190.09",159.546,"2,466.65",65.246,"3,961.59",428.029,"7,203.54","5,879.36","1,133.39","2,778.96"
26-Jun-19,833.264,"1,128.95","1,484.03","1,715.05","9,672.89",522.809,"1,897.92","1,986.87","12,588.28",178.966,187.457,260.954,"3,098.26","3,189.33",159.713,"2,464.65",65.474,"3,959.10",427.852,"7,204.79","5,825.17","1,128.44","2,775.56"
27-Jun-19,839.059,"1,129.78","1,479.73","1,717.55","9,565.25",521.002,"1,895.22","1,991.23","12,757.80",178.46,189.525,261.385,"3,130.97","3,192.60",160.5,"2,462.96",65.472,"3,996.81",426.835,"7,229.02","5,826.57","1,126.25","2,786.98"
28-Jun-19,834.647,"1,143.02","1,500.88","1,732.66","9,628.16",522.783,"1,914.43","2,015.68","12,680.17",179.797,190.382,263.443,"3,127.87","3,225.07",161.776,"2,459.50",65.742,"3,999.34",429.507,"7,239.60","5,869.32","1,134.40","2,803.32"
1-Jul-19,831.769,"1,147.37","1,503.60","1,728.03","9,723.41",525.075,"1,913.24","2,021.99","12,696.26",181.665,191.122,261.854,"3,175.57","3,246.71",160.811,"2,489.92",66.202,"4,055.61",430.528,"7,288.29","5,848.32","1,138.29","2,824.99"
2-Jul-19,834.762,"1,132.66","1,516.02","1,734.39","9,760.75",522.283,"1,911.53","2,018.40","12,928.10",180.972,192.71,263.116,"3,189.89","3,245.97",162.285,"2,481.65",65.503,"4,041.29",430.238,"7,314.95","5,863.49","1,142.35","2,833.05"
3-Jul-19,842.771,"1,143.50","1,550.71","1,751.58","9,858.81",525.514,"1,924.07","2,032.17","12,991.39",184.382,194.305,269.34,"3,177.54","3,271.88",163.59,"2,496.10",65.478,"4,039.64",434.79,"7,334.96","5,899.49","1,146.58","2,855.23"
4-Jul-19,845.857,"1,153.63","1,550.71","1,756.24","9,798.13",526.488,"1,925.07","2,035.61","12,979.25",186.057,194.567,271.974,"3,194.54","3,273.53",162.972,"2,519.30",65.358,"4,040.58",436.354,"7,341.94","5,903.57","1,146.48","2,855.23"
5-Jul-19,843.886,"1,148.35","1,535.99","1,743.70","9,643.35",520.721,"1,904.47","2,012.93","12,996.68",182.425,193.914,268.935,"3,181.34","3,237.96",162.285,"2,482.10",64.755,"4,013.84",431.137,"7,186.98","5,816.00","1,132.97","2,850.48"
8-Jul-19,833.589,"1,146.95","1,524.43","1,737.38","9,609.60",518.175,"1,901.07","2,007.46","12,810.15",181.829,193.367,268.761,"3,148.62","3,226.65",162.603,"2,490.28",64.761,"3,977.20",428.618,"7,209.63","5,816.47","1,133.31","2,835.94"
9-Jul-19,828.094,"1,127.28","1,514.23","1,741.89","9,568.64",512.793,"1,893.66","1,990.15","12,683.65",180.755,195.413,267.429,"3,142.66","3,202.44",161.249,"2,469.32",65.057,"3,964.35",428.027,"7,145.19","5,796.55","1,126.80","2,840.85"
10-Jul-19,833.524,"1,137.37","1,512.72","1,743.96","9,622.00",514.883,"1,899.15","1,987.85","12,673.11",180.731,195.455,270.349,"3,141.75","3,211.47",165.093,"2,483.55",65.061,"3,989.13",428.933,"7,148.84","5,805.53","1,128.41","2,853.43"
11-Jul-19,838.833,"1,134.84","1,496.24","1,744.87","9,538.95",515.09,"1,893.93","1,981.79","12,771.53",182.211,194.393,271.99,"3,160.27","3,214.31",166.075,"2,499.96",66.037,"4,010.21",430.56,"7,137.78","5,779.81","1,129.21","2,859.78"
12-Jul-19,840.29,"1,141.13","1,489.33","1,744.64","9,413.12",516.49,"1,901.51","1,979.43","12,829.70",183.32,194.868,271.966,"3,167.08","3,224.41",167.227,"2,495.52",66.472,"4,010.78",430.408,"7,198.59","5,742.79","1,130.67","2,873.35"
15-Jul-19,837.773,"1,141.26","1,488.65","1,746.75","9,453.00",519.864,"1,906.25","1,991.82","12,817.39",184.092,194.154,272.189,"3,168.26","3,234.60",167.137,"2,496.64",66.882,"4,012.81",431.97,"7,253.47","5,774.68","1,129.90","2,874.15"
16-Jul-19,836.744,"1,144.02","1,491.37","1,748.52","9,464.10",521.667,"1,911.47","1,991.38","12,874.23",185.459,190.85,271.388,"3,143.20","3,238.62",165.913,"2,470.61",66.476,"4,020.47",433.081,"7,232.32","5,776.84","1,128.15","2,863.91"
17-Jul-19,838.131,"1,129.72","1,490.03","1,741.15","9,473.28",517.601,"1,898.41","1,977.92","12,867.57",182.897,190.88,269.963,"3,147.40","3,255.70",167.023,"2,444.01",66.544,"4,023.85",428.631,"7,095.96","5,830.87","1,123.15","2,846.43"
18-Jul-19,838.165,"1,121.50","1,487.12","1,736.75","9,474.71",510.288,"1,890.16","1,955.69","12,866.03",182.022,190.056,269.877,"3,092.97","3,261.63",169.629,"2,429.66",66.44,"4,010.73",425.257,"7,015.46","5,870.33","1,121.75","2,856.73"
19-Jul-19,844.652,"1,119.40","1,528.61","1,737.78","9,440.08",514.233,"1,892.96","1,961.30","13,018.03",181.523,190.392,264.22,"3,153.34","3,255.63",170.344,"2,445.18",66.394,"4,038.33",422.488,"7,120.81","5,859.23","1,126.18","2,838.95"
22-Jul-19,842.693,"1,128.90","1,541.21","1,737.33","9,476.10",515.322,"1,897.10","1,965.36","12,825.63",181.627,190.318,265.016,"3,136.85","3,282.10",172.118,"2,440.00",66.181,"4,020.67",422.131,"7,075.38","5,862.84","1,126.31","2,847.10"
23-Jul-19,841.474,"1,145.33","1,556.39","1,738.55","9,426.07",521.184,"1,902.25","1,983.27","12,847.92",182.087,191.068,266.049,"3,152.27","3,303.87",171.448,"2,446.25",65.959,"4,023.14",425.304,"7,124.06","5,863.32","1,127.52","2,866.40"
24-Jul-19,845.108,"1,156.04","1,562.88","1,743.59","9,527.97",522.966,"1,897.99","1,991.25","12,822.38",182.264,193.479,267.351,"3,168.31","3,322.30",169.718,"2,452.56",66.255,"4,018.82",427.356,"7,103.14","5,831.82","1,124.55","2,880.71"
25-Jul-19,848.398,"1,158.05","1,592.82","1,729.72","9,532.30",528.666,"1,890.54","1,971.99","12,768.31",183.508,192.056,265.55,"3,157.90","3,304.23",170.682,"2,415.33",66.243,"4,032.72",425.99,"7,059.98","5,786.84","1,121.95","2,864.87"
26-Jul-19,839.292,"1,150.14","1,592.21","1,727.31","9,480.01",525.106,"1,897.65","1,974.45","12,667.86",182.382,192.054,263.844,"3,143.08","3,300.41",167.824,"2,412.05",65.938,"3,992.97",422.143,"7,025.40","5,822.16","1,121.09","2,886.54"
29-Jul-19,841.205,"1,139.01","1,599.71","1,723.77","9,501.68",523.019,"1,895.02","1,976.35","12,469.99",180.587,192.649,262.667,"3,132.03","3,290.21",168.836,"2,409.34",66.145,"3,971.48",421.857,"7,048.05","5,835.99","1,126.80","2,881.07"
30-Jul-19,841.493,"1,126.14","1,580.80","1,719.45","9,340.55",517.087,"1,866.64","1,936.23","12,454.63",176.651,193.068,257.658,"3,149.83","3,268.63",169.336,"2,362.62",65.268,"3,980.85",411.909,"6,921.02","5,802.59","1,114.11","2,873.57"
31-Jul-19,839.872,"1,128.97","1,591.87","1,719.78","9,374.09",517.195,"1,867.44","1,945.47","12,257.92",177.044,193.76,259.006,"3,132.01","3,250.61",168.204,"2,380.28",65.424,"3,941.87",410.813,"6,904.96","5,829.77","1,113.31","2,843.24"
1-Aug-19,832.722,"1,109.38","1,602.68","1,703.30","9,445.94",515.747,"1,868.27","1,944.38","12,109.17",175.669,193.335,259.171,"3,150.37","3,254.57",166.976,"2,364.17",65.275,"3,910.67",410.916,"6,902.01","5,804.85","1,104.30","2,817.36"
2-Aug-19,823.122,"1,111.24","1,562.26","1,686.94","9,342.51",510.47,"1,811.85","1,896.50","11,890.22",172.352,193.833,254.031,"3,132.93","3,169.42",166.257,"2,325.87",63.803,"3,865.95",405.32,"6,719.60","5,809.10","1,075.43","2,795.25"
5-Aug-19,806.074,"1,096.10","1,537.64","1,690.13","9,195.45",507.815,"1,784.25","1,866.77","11,478.67",168.021,189.441,252.763,"3,091.62","3,106.47",164.489,"2,274.27",63.597,"3,783.38",403.03,"6,587.56","5,742.03","1,050.75","2,711.32"
6-Aug-19,786.104,"1,096.26","1,524.91","1,674.11","9,287.26",507.848,"1,782.40","1,857.43","11,417.31",167.512,189.355,250.969,"3,066.86","3,097.08",161.319,"2,290.76",63.239,"3,765.15",399.417,"6,567.64","5,690.54","1,045.65","2,746.94"
7-Aug-19,788.065,"1,093.82","1,533.37","1,676.28","9,359.97",507.899,"1,798.44","1,875.00","11,441.49",169.041,189.34,250.164,"3,086.40","3,119.65",162.287,"2,255.08",63.852,"3,772.24",402.038,"6,555.99","5,717.22","1,047.69","2,749.63"
8-Aug-19,798.265,"1,098.69","1,548.14","1,694.53","9,508.74",516.378,"1,836.45","1,903.17","11,526.55",174.501,192.907,253.289,"3,068.56","3,166.04",163.091,"2,293.67",64.858,"3,765.64",407.239,"6,685.13","5,814.35","1,057.86","2,802.04"
9-Aug-19,800.054,"1,094.83","1,536.37","1,693.10","9,468.07",516.689,"1,816.38","1,880.09","11,404.17",171.622,191.577,247.005,"3,097.46","3,126.61",163.259,"2,295.49",64.367,"3,763.87",402.277,"6,627.73","5,839.97","1,048.54","2,783.05"
12-Aug-19,796.188,"1,090.86","1,524.01","1,682.39","9,430.86",514.332,"1,813.38","1,876.78","11,299.71",171.653,189.916,246.686,"3,107.75","3,127.37",162.942,"2,283.16",64.077,"3,756.95",399.002,"6,612.04","5,869.32","1,044.89","2,748.99"
13-Aug-19,796.993,"1,092.95","1,519.10","1,696.33","9,554.95",515.408,"1,824.21","1,880.10","11,015.53",172.118,190.421,249.039,"3,035.59","3,142.17",161.781,"2,297.69",64.177,"3,742.26",398.969,"6,639.43","5,857.74","1,047.05","2,789.55"
14-Aug-19,796.379,"1,067.57","1,487.13","1,652.68","9,378.40",500.857,"1,780.91","1,835.54","10,972.25",168.633,182.459,242.148,"3,083.39","3,082.11",160.952,"2,237.32",62.854,"3,726.44",389.452,"6,424.30","5,778.07","1,032.22","2,707.50"
15-Aug-19,777.476,"1,055.78","1,480.02","1,644.96","9,385.16",496.841,"1,768.31","1,813.43","11,191.53",166.479,180.663,241.246,"3,043.44","3,069.23",158.861,"2,221.76",61.969,"3,683.54",388.396,"6,404.39","5,745.71","1,024.66","2,713.53"
16-Aug-19,778.438,"1,065.19","1,500.91","1,663.95","9,543.79",503.078,"1,790.47","1,839.62","11,408.10",169.468,181.394,244.706,"3,039.61","3,126.41",157.817,"2,243.72",62.679,"3,677.18",395.411,"6,488.35","5,794.58","1,034.15","2,753.10"
19-Aug-19,785.104,"1,085.83","1,516.30","1,682.74","9,526.98",511.098,"1,813.58","1,863.40","11,676.67",170.481,185.021,249.118,"3,054.59","3,151.67",159.008,"2,270.04",63.342,"3,697.82",397.199,"6,568.84","5,845.58","1,044.13","2,785.79"
20-Aug-19,795.478,"1,080.03","1,496.22","1,667.25","9,520.43",502.306,"1,802.33","1,849.59","11,633.92",167.322,185.211,245.945,"3,082.54","3,137.06",161.7,"2,253.12",62.864,"3,704.05",391.584,"6,525.16","5,818.97","1,034.59","2,764.52"
21-Aug-19,788.734,"1,107.82","1,515.85","1,683.26","9,668.97",507.153,"1,835.09","1,877.90","11,627.76",171.993,187.742,250.561,"3,062.02","3,164.46",158.112,"2,277.83",63.538,"3,688.62",395.129,"6,621.31","5,857.75","1,045.40","2,787.82"
22-Aug-19,788.609,"1,101.13","1,506.48","1,675.81","9,683.79",503.344,"1,816.21","1,867.13","11,459.22",170.673,187.374,249.951,"3,063.50","3,142.40",156.66,"2,273.69",63.316,"3,689.06",395.286,"6,545.45","5,815.30","1,045.16","2,785.90"
23-Aug-19,792.871,"1,088.87","1,496.50","1,653.49","9,694.52",498.319,"1,800.77","1,852.99","11,480.32",170.785,185.982,246.608,"3,086.61","3,108.48",154.797,"2,270.20",62.907,"3,672.86",392.858,"6,509.34","5,800.35","1,042.07","2,713.78"
26-Aug-19,782.24,"1,088.84","1,495.47","1,661.30","9,616.47",496.656,"1,808.82","1,859.61","11,215.96",170.528,184.454,249.336,"3,038.28","3,120.38",152.544,"2,247.75",62.928,"3,617.03",394.562,"6,475.83","5,800.32","1,037.66","2,743.07"
27-Aug-19,784.239,"1,085.76","1,496.98","1,672.30","9,663.37",497.249,"1,818.66","1,870.17","11,219.42",173.149,181.757,252.922,"3,062.34","3,140.41",152.745,"2,256.51",62.752,"3,618.07",396.069,"6,527.51","5,821.65","1,041.40","2,733.89"
28-Aug-19,783.895,"1,070.21","1,483.69","1,675.96","9,579.14",490.645,"1,807.08","1,860.55","11,224.37",170.354,179.976,252.71,"3,066.47","3,140.87",154.528,"2,248.50",63.16,"3,602.97",396.19,"6,460.42","5,808.18","1,040.61","2,751.10"
29-Aug-19,784.262,"1,074.38","1,505.43","1,689.71","9,585.32",498.372,"1,832.14","1,879.30","11,280.63",172.864,181.635,257.42,"3,050.33","3,179.01",153.173,"2,272.79",63.534,"3,638.58",397.85,"6,556.99","5,835.87","1,049.06","2,785.94"
30-Aug-19,797.146,"1,071.87","1,510.23","1,697.00","9,574.82",499.829,"1,835.64","1,888.06","11,199.07",173.105,181.484,255.389,"3,099.24","3,197.73",156.413,"2,284.31",64.332,"3,666.83",396.537,"6,608.57","5,845.38","1,050.38","2,787.60"
2-Sep-19,793.009,"1,070.21","1,504.55","1,693.56","9,637.22",498.398,"1,832.07","1,882.42","11,008.36",173.384,181.014,256.098,"3,086.05","3,191.41",156.987,"2,281.06",64.748,"3,644.63",395.194,"6,576.77","5,852.54","1,051.20","2,787.60"
3-Sep-19,795.286,"1,057.51","1,499.04","1,684.81","9,660.14",494.042,"1,821.37","1,874.91","11,004.75",172.033,179.981,255.407,"3,106.36","3,187.71",160.054,"2,260.26",64.273,"3,646.99",394.808,"6,542.49","5,833.60","1,052.30","2,768.25"
4-Sep-19,796.99,"1,074.12","1,513.50","1,696.38","9,780.96",503.756,"1,854.67","1,905.64","11,608.94",175.492,181.805,260.933,"3,092.85","3,235.62",161.781,"2,299.40",65.718,"3,696.68",398.907,"6,667.75","5,900.24","1,067.15","2,798.46"
5-Sep-19,806.866,"1,089.35","1,518.34","1,717.71","9,759.13",508.46,"1,876.39","1,924.48","11,493.39",177.189,182.635,263.555,"3,123.67","3,282.31",163.801,"2,362.16",66.587,"3,714.03",405.811,"6,783.83","5,914.70","1,072.71","2,834.55"
6-Sep-19,816.08,"1,089.70","1,515.00","1,721.68","9,797.84",513.172,"1,879.63","1,934.83","11,562.74",177.488,182.394,263.557,"3,140.84","3,291.24",167.025,"2,342.22",66.086,"3,745.32",405.992,"6,847.23","5,968.86","1,073.48","2,836.89"
9-Sep-19,818.933,"1,100.69","1,539.53","1,720.67","9,640.74",514.11,"1,875.03","1,944.40","11,553.75",176.964,183.649,264.157,"3,156.82","3,284.05",166.223,"2,350.16",65.456,"3,750.97",407.594,"6,865.36","5,925.78","1,069.33","2,835.39"
10-Sep-19,814.629,"1,117.80","1,536.08","1,727.50","9,434.57",515.175,"1,872.78","1,949.97","11,538.34",178.665,183.528,262.515,"3,167.37","3,270.70",164.754,"2,354.46",65.637,"3,753.91",410.511,"6,898.00","5,893.14","1,075.34","2,835.96"
11-Sep-19,817.221,"1,116.42","1,535.70","1,733.47","9,601.72",512.807,"1,875.07","1,953.16","11,730.15",180.598,185.06,261.38,"3,204.87","3,291.84",160.743,"2,389.82",64.944,"3,799.39",407.866,"6,973.03","5,908.48","1,084.49","2,856.72"
12-Sep-19,821.802,"1,126.40","1,564.71","1,734.03","9,608.59",520.818,"1,889.99","1,964.16","11,659.07",180.308,184.684,264.515,"3,224.35","3,321.44",160.492,"2,381.48",65.356,"3,815.03",410.494,"7,052.68","5,924.15","1,083.96","2,864.80"
13-Sep-19,825.502,"1,138.35","1,575.07","1,733.04","9,590.68",523.2,"1,902.86","1,980.28","11,796.53",183.281,184.366,266.998,"3,249.76","3,345.92",159.218,"2,397.25",65.402,"3,837.94",415.381,"7,157.53","5,902.67","1,098.45","2,861.78"
16-Sep-19,823.423,"1,138.06","1,553.27","1,738.35","9,435.68",519.458,"1,869.54","1,952.08","11,650.10",179.498,182.364,262.28,"3,251.26","3,281.72",158.646,"2,426.75",65.742,"3,820.88",408.323,"7,073.24","5,822.08","1,088.84","2,854.59"
17-Sep-19,826.481,"1,137.84","1,561.54","1,745.36","9,599.79",520.046,"1,883.88","1,957.60","11,514.21",177.367,182.25,261.68,"3,253.28","3,300.85",158.857,"2,404.39",66.806,"3,797.99",407.615,"7,019.54","5,848.94","1,094.52","2,862.33"
18-Sep-19,822.677,"1,136.10","1,559.50","1,742.76","9,597.66",516.501,"1,887.28","1,960.81","11,504.67",176.728,184.578,263.498,"3,237.72","3,309.45",156.232,"2,439.95",66.77,"3,779.45",408.794,"7,033.70","5,845.85","1,093.42","2,862.63"
19-Sep-19,822.016,"1,150.92","1,556.38","1,748.30","9,644.36",518.907,"1,900.31","1,969.89","11,325.81",177.684,183.722,265.505,"3,257.00","3,325.85",155.425,"2,429.68",67.174,"3,756.71",413.505,"7,079.53","5,885.65","1,100.09","2,862.74"
20-Sep-19,820.484,"1,146.22","1,572.08","1,751.33","9,689.27",518.141,"1,901.56","1,961.68","11,279.51",176.827,183.248,264.622,"3,263.02","3,299.62",154.533,"2,431.50",67.034,"3,766.80",414.076,"7,066.05","5,878.57","1,099.68","2,848.60"
23-Sep-19,822.513,"1,127.27","1,554.44","1,744.90","9,680.62",512.154,"1,878.76","1,938.42","11,191.94",174.84,181.524,261.593,"3,279.13","3,286.21",156.57,"2,406.58",66.665,"3,733.17",408.947,"6,924.28","5,872.41","1,090.54","2,848.28"
24-Sep-19,825.359,"1,126.66","1,536.73","1,738.46","9,722.36",509.667,"1,879.13","1,933.62","11,207.54",175.951,180.936,261.585,"3,289.06","3,285.43",156.919,"2,395.42",66.861,"3,758.93",409.927,"6,933.95","5,885.61","1,089.11","2,823.40"
25-Sep-19,815.808,"1,108.16","1,539.10","1,736.77","9,608.85",504.079,"1,858.01","1,914.90","11,063.38",173.189,180.994,259.304,"3,272.74","3,271.55",156.219,"2,362.69",65.884,"3,718.64",407.099,"6,843.12","5,833.68","1,080.48","2,841.23"
26-Sep-19,812.734,"1,102.40","1,545.89","1,739.02","9,631.09",503.251,"1,867.44","1,920.99","11,052.18",174.921,181.363,260.828,"3,278.44","3,285.82",155.488,"2,361.46",66.059,"3,721.01",408.809,"6,877.15","5,871.18","1,085.55","2,834.23"
27-Sep-19,819.134,"1,113.13","1,553.47","1,734.50","9,602.71",510.866,"1,875.20","1,936.85","11,054.81",177.361,182.102,261.786,"3,228.82","3,272.57",154.986,"2,372.84",66.291,"3,718.33",411.482,"6,908.81","5,889.62","1,094.37","2,818.25"
30-Sep-19,812.046,"1,103.91","1,551.27","1,730.30","9,501.09",512.304,"1,878.98","1,934.38","11,075.07",178.169,182.857,261.81,"3,197.80","3,279.80",155.568,"2,365.98",66.415,"3,709.37",412.647,"6,885.01","5,880.71","1,092.28","2,832.91"
1-Oct-19,811.59,"1,096.41","1,528.19","1,705.64","9,394.99",505.648,"1,856.40","1,913.93","11,070.39",176.95,181.54,259.873,"3,232.44","3,254.46",156.565,"2,362.16",66.31,"3,735.29",408.878,"6,791.24","5,813.27","1,076.22","2,797.85"
2-Oct-19,799.775,"1,067.74","1,490.24","1,683.52","9,188.72",496.116,"1,804.74","1,870.87","11,100.04",174.407,179.886,252.821,"3,231.03","3,179.72",156.316,"2,301.21",65.465,"3,680.58",398.105,"6,627.15","5,690.79","1,048.21","2,748.40"
3-Oct-19,786.662,"1,064.56","1,495.04","1,685.29","9,256.09",493.176,"1,816.52","1,877.54","11,136.24",175.455,181.359,253.626,"3,197.38","3,197.25",154.774,"2,282.93",65.346,"3,680.24",399.381,"6,628.06","5,708.96","1,050.45","2,770.86"
4-Oct-19,791.186,"1,068.59","1,513.07","1,693.84","9,367.10",496.679,"1,832.13","1,891.34","10,986.98",176.451,183.013,255.499,"3,201.33","3,232.87",155.86,"2,310.96",66.186,"3,665.50",402.065,"6,648.86","5,759.00","1,052.14","2,810.02"
7-Oct-19,795.078,"1,073.73","1,528.79","1,692.71","9,465.76",502.896,"1,845.14","1,904.27","10,980.56",177.338,183.536,258.081,"3,197.94","3,261.16",156.528,"2,344.89",67.186,"3,693.58",406.036,"6,714.27","5,820.95","1,060.66","2,797.79"
8-Oct-19,797.745,"1,061.47","1,503.79","1,674.32","9,359.86",498.577,"1,816.96","1,877.04","10,962.81",173.484,181.659,254.425,"3,219.39","3,199.93",156.773,"2,303.91",66.212,"3,703.31",400.06,"6,633.56","5,761.31","1,043.44","2,753.18"
9-Oct-19,790.187,"1,059.55","1,512.85","1,684.17","9,390.95",501.992,"1,834.81","1,899.27","10,811.82",174.292,182.265,256.564,"3,198.30","3,229.05",154.978,"2,306.61",66.385,"3,682.20",403.414,"6,679.49","5,768.95","1,047.14","2,778.44"
